chasser chasse chasses chasse chassons chassez chassent chassais chassais chassait chassions chassiez chassaient chasserai chasseras chassera chasserons chasserez chasseront chassai chassas chassa chassâmes chassâtes chassèrent chasserais chasserais chasserait chasserions chasseriez chasseraient chasse chasses chasse chassions chassiez chassent chassasse chassasses chassât chassassions chassassiez chassassent chasse chassons chassez chassant chassé chassés chassée chassées 
chercher cherche cherches cherche cherchons cherchez cherchent cherchais cherchais cherchait cherchions cherchiez cherchaient chercherai chercheras cherchera chercherons chercherez chercheront cherchai cherchas chercha cherchâmes cherchâtes cherchèrent chercherais chercherais chercherait chercherions chercheriez chercheraient cherche cherches cherche cherchions cherchiez cherchent cherchasse cherchasses cherchât cherchassions cherchassiez cherchassent cherche cherchons cherchez cherchant cherché cherchés cherchée cherchées 
choisir choisis choisis choisit choisissons choisissez choisissent choisissais choisissais choisissait choisissions choisissiez choisissaient choisirai choisiras choisira choisirons choisirez choisiront choisis choisis choisit choisîmes choisîtes choisirent choisirais choisirais choisirait choisirions choisiriez choisiraient choisisse choisisses choisisse choisissions choisissiez choisissent choisisse choisisses choisît choisissions choisissiez choisissent choisis choisissons choisissez choisissant choisi choisis choisie choisies 
commander commande commandes commande commandons commandez commandent commandais commandais commandait commandions commandiez commandaient commanderai commanderas commandera commanderons commanderez commanderont commandai commandas commanda commandâmes commandâtes commandèrent commanderais commanderais commanderait commanderions commanderiez commanderaient commande commandes commande commandions commandiez commandent commandasse commandasses commandât commandassions commandassiez commandassent commande commandons commandez commandant commandé commandés commandée commandées 
commencer commence commences commence commençons commencez commencent commençais commençais commençait commencions commenciez commençaient commencerai commenceras commencera commencerons commencerez commenceront commençai commenças commença commençâmes commençâtes commencèrent commencerais commencerais commencerait commencerions commenceriez commenceraient commence commences commence commencions commenciez commencent commençasse commençasses commençât commençassions commençassiez commençassent commence commençons commencez commençant commencé commencés commencée commencées 
composer compose composes compose composons composez composent composais composais composait composions composiez composaient composerai composeras composera composerons composerez composeront composai composas composa composâmes composâtes composèrent composerais composerais composerait composerions composeriez composeraient compose composes compose composions composiez composent composasse composasses composât composassions composassiez composassent compose composons composez composant composé composés composée composées 
comprendre comprends comprends comprend comprenons comprenez comprennent comprenais comprenais comprenait comprenions compreniez comprenaient comprendrai comprendras comprendra comprendrons comprendrez comprendront compris compris comprit comprîmes comprîtes comprirent comprendrais comprendrais comprendrait comprendrions comprendriez comprendraient comprenne comprennes comprenne comprenions compreniez comprennent comprisse comprisses comprît comprissions comprissiez comprissent comprends comprenons comprenez comprenant compris compris comprise comprises 
compter compte comptes compte comptons comptez comptent comptais comptais comptait comptions comptiez comptaient compterai compteras comptera compterons compterez compteront comptai comptas compta comptâmes comptâtes comptèrent compterais compterais compterait compterions compteriez compteraient compte comptes compte comptions comptiez comptent comptasse comptasses comptât comptassions comptassiez comptassent compte comptons comptez comptant compté comptés comptée comptées 
conclure conclus conclus conclut concluons concluez concluent concluais concluais concluait concluions concluiez concluaient conclurai concluras conclura conclurons conclurez concluront conclus conclus conclut conclûmes conclûtes conclurent conclurais conclurais conclurait conclurions concluriez concluraient conclue conclues conclue concluions concluiez concluent conclusse conclusses conclût conclussions conclussiez conclussent conclus concluons concluez concluant conclu conclus conclue conclues 
condamner condamne condamnes condamne condamnons condamnez condamnent condamnais condamnais condamnait condamnions condamniez condamnaient condamnerai condamneras condamnera condamnerons condamnerez condamneront condamnai condamnas condamna condamnâmes condamnâtes condamnèrent condamnerais condamnerais condamnerait condamnerions condamneriez condamneraient condamne condamnes condamne condamnions condamniez condamnent condamnasse condamnasses condamnât condamnassions condamnassiez condamnassent condamne condamnons condamnez condamnant condamné condamnés condamnée condamnées 
conduire conduis conduis conduit conduisons conduisez conduisent conduisais conduisais conduisait conduisions conduisiez conduisaient conduirai conduiras conduira conduirons conduirez conduiront conduisis conduisis conduisit conduisîmes conduisîtes conduisirent conduirais conduirais conduirait conduirions conduiriez conduiraient conduise conduises conduise conduisions conduisiez conduisent conduisisse conduisisses conduisît conduisissions conduisissiez conduisissent conduis conduisons conduisez conduisant conduit conduits conduite conduites 
confier confie confies confie confions confiez confient confiais confiais confiait confiions confiiez confiaient confierai confieras confiera confierons confierez confieront confiai confias confia confiâmes confiâtes confièrent confierais confierais confierait confierions confieriez confieraient confie confies confie confiions confiiez confient confiasse confiasses confiât confiassions confiassiez confiassent confie confions confiez confiant confié confiés confiée confiées 
confondre confonds confonds confond confondons confondez confondent confondais confondais confondait confondions confondiez confondaient confondrai confondras confondra confondrons confondrez confondront confondis confondis confondit confondîmes confondîtes confondirent confondrais confondrais confondrait confondrions confondriez confondraient confonde confondes confonde confondions confondiez confondent confondisse confondisses confondît confondissions confondissiez confondissent confonds confondons confondez confondant confondu confondus confondue confondues 
connaître connais connais connaît connaissons connaissez connaissent connaissais connaissais connaissait connaissions connaissiez connaissaient connaîtrai connaîtras connaîtra connaîtrons connaîtrez connaîtront connus connus connut connûmes connûtes connurent connaîtrais connaîtrais connaîtrait connaîtrions connaîtriez connaîtraient connaisse connaisses connaisse connaissions connaissiez connaissent connusse connusses connût connussions connussiez connussent connais connaissons connaissez connaissant connu connus connue connues 
consentir consens consens consent consentons consentez consentent consentais consentais consentait consentions consentiez consentaient consentirai consentiras consentira consentirons consentirez consentiront consentis consentis consentit consentîmes consentîtes consentirent consentirais consentirais consentirait consentirions consentiriez consentiraient consente consentes consente consentions consentiez consentent consentisse consentisses consentît consentissions consentissiez consentissent consens consentons consentez consentant consenti consentis consentie consenties 
considérer considère considères considère considérons considérez considèrent considérais considérais considérait considérions considériez considéraient considérerai considèrerai considéreras considèreras considérera considèrera considérerons considèrerons considérerez considèrerez considéreront considèreront considérai considéras considéra considérâmes considérâtes considérèrent considérerais considèrerais considérerais considèrerais considérerait considèrerait considérerions considèrerions considéreriez considèreriez considéreraient considèreraient considère considères considère considérions considériez considèrent considérasse considérasses considérât considérassions considérassiez considérassent considère considérons considérez considérant considéré considérés considérée considérées 
construire construis construis construit construisons construisez construisent construisais construisais construisait construisions construisiez construisaient construirai construiras construira construirons construirez construiront construisis construisis construisit construisîmes construisîtes construisirent construirais construirais construirait construirions construiriez construiraient construise construises construise construisions construisiez construisent construisisse construisisses construisît construisissions construisissiez construisissent construis construisons construisez construisant construit construits construite construites 
consulter consulte consultes consulte consultons consultez consultent consultais consultais consultait consultions consultiez consultaient consulterai consulteras consultera consulterons consulterez consulteront consultai consultas consulta consultâmes consultâtes consultèrent consulterais consulterais consulterait consulterions consulteriez consulteraient consulte consultes consulte consultions consultiez consultent consultasse consultasses consultât consultassions consultassiez consultassent consulte consultons consultez consultant consulté consultés consultée consultées 
contenir contiens contiens contient contenons contenez contiennent contenais contenais contenait contenions conteniez contenaient contiendrai contiendras contiendra contiendrons contiendrez contiendront contins contins contint contînmes contîntes continrent contiendrais contiendrais contiendrait contiendrions contiendriez contiendraient contienne contiennes contienne contenions conteniez contiennent continsse continsses contînt continssions continssiez continssent contiens contenons contenez contenant contenu contenus contenue contenues 
contenter contente contentes contente contentons contentez contentent contentais contentais contentait contentions contentiez contentaient contenterai contenteras contentera contenterons contenterez contenteront contentai contentas contenta contentâmes contentâtes contentèrent contenterais contenterais contenterait contenterions contenteriez contenteraient contente contentes contente contentions contentiez contentent contentasse contentasses contentât contentassions contentassiez contentassent contente contentons contentez contentant contenté contentés contentée contentées 
continuer continue continues continue continuons continuez continuent continuais continuais continuait continuions continuiez continuaient continuerai continueras continuera continuerons continuerez continueront continuai continuas continua continuâmes continuâtes continuèrent continuerais continuerais continuerait continuerions continueriez continueraient continue continues continue continuions continuiez continuent continuasse continuasses continuât continuassions continuassiez continuassent continue continuons continuez continuant continué continués continuée continuées 
convenir conviens conviens convient convenons convenez conviennent convenais convenais convenait convenions conveniez convenaient conviendrai conviendras conviendra conviendrons conviendrez conviendront convins convins convint convînmes convîntes convinrent conviendrais conviendrais conviendrait conviendrions conviendriez conviendraient convienne conviennes convienne convenions conveniez conviennent convinsse convinsses convînt convinssions convinssiez convinssent conviens convenons convenez convenant convenu convenus convenue convenues 
